,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
33144,2018/19,Vancouver Coastal,All Facilities,Laparotomy,26,168,4.6,17.0,32.199999999999996,119.0
33145,2018/19,Vancouver Coastal,All Facilities,Lens & Vitreous (non-cataract) Surgery,430,1894,1.4,13.0,9.799999999999999,91.0
33146,2018/19,Vancouver Coastal,All Facilities,Ligament Surgery,16,17,5.0,34.3,35.0,240.09999999999997
33147,2018/19,Vancouver Coastal,All Facilities,Lipectomy,27,23,34.7,54.4,242.90000000000003,380.8
33148,2018/19,Vancouver Coastal,All Facilities,Lung Surgery,44,414,2.5,7.2,17.5,50.4
33149,2018/19,Vancouver Coastal,All Facilities,Male Reproductive Surgery,181,402,7.3,32.9,51.1,230.29999999999998
33150,2018/19,Vancouver Coastal,All Facilities,Mastectomy,107,1185,2.9,6.4,20.3,44.800000000000004
33151,2018/19,Vancouver Coastal,All Facilities,Mastoidectomy,60,155,8.0,23.1,56.0,161.70000000000002
33152,2018/19,Vancouver Coastal,All Facilities,Myringotomy,37,95,4.7,15.1,32.9,105.7
33153,2018/19,Vancouver Coastal,All Facilities,Nasal Surgery,661,930,8.3,38.0,58.10000000000001,266.0
33154,2018/19,Vancouver Coastal,All Facilities,Nerve Surgery,84,218,5.3,30.0,37.1,210.0
33155,2018/19,Vancouver Coastal,All Facilities,Oral Cavity & Pharynx Surgery,11,38,3.9,26.4,27.3,184.79999999999998
33156,2018/19,Vancouver Coastal,All Facilities,Other Ear Surgery,29,73,6.0,16.7,42.0,116.89999999999999
33157,2018/19,Vancouver Coastal,All Facilities,Other Eye Surgery,636,2364,4.7,22.7,32.9,158.9
33158,2018/19,Vancouver Coastal,All Facilities,Other Joint Reconstruction,436,431,10.0,36.1,70.0,252.70000000000002
33159,2018/19,Vancouver Coastal,All Facilities,Other Orthopaedic Surgery,632,1369,5.1,27.4,35.699999999999996,191.79999999999998
33160,2018/19,Vancouver Coastal,All Facilities,Other Urology Surgery,343,1716,4.9,17.6,34.300000000000004,123.20000000000002
33161,2018/19,Vancouver Coastal,All Facilities,Parotidectomy,76,141,7.0,33.1,49.0,231.70000000000002
33162,2018/19,Vancouver Coastal,All Facilities,Prostate Surgery,359,1356,7.1,21.9,49.699999999999996,153.29999999999998
33163,2018/19,Vancouver Coastal,All Facilities,Rectal Surgery,318,607,11.1,39.1,77.7,273.7
33164,2018/19,Vancouver Coastal,All Facilities,Rib Resection,30,29,3.7,45.6,25.900000000000002,319.2
33165,2018/19,Vancouver Coastal,All Facilities,Scope of Chest,3,31,1.7,4.9,11.9,34.300000000000004
33166,2018/19,Vancouver Coastal,All Facilities,Shoulder Surgery,332,728,6.9,34.0,48.300000000000004,238.0
33167,2018/19,Vancouver Coastal,All Facilities,Shunt Insertion/Removal,3,9,1.3,22.2,9.1,155.4
33168,2018/19,Vancouver Coastal,All Facilities,Sinus Surgery,721,652,20.6,55.7,144.20000000000002,389.90000000000003
33169,2018/19,Vancouver Coastal,All Facilities,Skin Surgery,179,268,15.5,58.0,108.5,406.0
33170,2018/19,Vancouver Coastal,All Facilities,Skin Tumour Removal,86,303,3.9,22.9,27.3,160.29999999999998
33171,2018/19,Vancouver Coastal,All Facilities,Sphincterotomy,11,32,9.2,32.8,64.39999999999999,229.59999999999997
33172,2018/19,Vancouver Coastal,All Facilities,Spinal/Back Surgery,689,1254,6.1,28.7,42.699999999999996,200.9
33173,2018/19,Vancouver Coastal,All Facilities,Tendon Surgery,157,218,8.0,52.3,56.0,366.09999999999997
33174,2018/19,Vancouver Coastal,All Facilities,Thoracotomy,8,39,3.3,12.3,23.099999999999998,86.10000000000001
33175,2018/19,Vancouver Coastal,All Facilities,Thyroidectomy,147,423,7.7,45.0,53.9,315.0
33176,2018/19,Vancouver Coastal,All Facilities,Tonsillectomy/Adenoidectomy,256,306,11.7,37.4,81.89999999999999,261.8
33177,2018/19,Vancouver Coastal,All Facilities,Tympanoplasty,176,245,9.0,31.0,63.0,217.0
33178,2018/19,Vancouver Coastal,All Facilities,Uterine Surgery,791,2821,5.7,24.0,39.9,168.0
33179,2018/19,Vancouver Coastal,All Facilities,Vaginal Repair,107,369,12.6,28.7,88.2,200.9
33180,2018/19,Vancouver Coastal,All Facilities,Varicose Veins Ligation/Stripping,469,450,27.2,73.0,190.4,511.0
33181,2018/19,Vancouver Coastal,All Facilities,Vascular Bypass Graft - Non Cardiac,47,165,4.0,17.1,28.0,119.70000000000002
33182,2018/19,Vancouver Coastal,All Facilities,Vascular Surgery - Other,106,340,5.0,14.9,35.0,104.3
33183,2018/19,Vancouver Coastal,All Facilities,Wound/Laceration Care,39,185,2.7,20.3,18.900000000000002,142.1
33698,2018/19,Vancouver Island,All Facilities,Abdominoplasty,49,43,13.7,36.1,95.89999999999999,252.70000000000002
33699,2018/19,Vancouver Island,All Facilities,All Other Procedures,279,1379,4.3,18.0,30.099999999999998,126.0
33701,2018/19,Vancouver Island,All Facilities,Aortic Aneurysm Repair,9,75,3.1,14.5,21.7,101.5
33702,2018/19,Vancouver Island,All Facilities,Appendectomy,8,42,4.4,12.6,30.800000000000004,88.2
33703,2018/19,Vancouver Island,All Facilities,Bariatric Surgery,37,196,7.7,14.6,53.9,102.2
33704,2018/19,Vancouver Island,All Facilities,Biopsy in OR,84,475,4.0,20.4,28.0,142.79999999999998
33705,2018/19,Vancouver Island,All Facilities,Bladder Surgery,150,1141,3.3,10.4,23.099999999999998,72.8
33706,2018/19,Vancouver Island,All Facilities,Bowel Resection,104,555,3.6,12.5,25.2,87.5
33707,2018/19,Vancouver Island,All Facilities,Breast Biopsy,3,124,3.1,10.3,21.7,72.10000000000001
33708,2018/19,Vancouver Island,All Facilities,Breast Reconstruction,135,211,11.4,44.6,79.8,312.2
33709,2018/19,Vancouver Island,All Facilities,Breast Reduction,328,475,18.4,68.3,128.79999999999998,478.09999999999997
33710,2018/19,Vancouver Island,All Facilities,Cataract Surgery,4916,12770,10.3,44.6,72.10000000000001,312.2
33711,2018/19,Vancouver Island,All Facilities,Cholecystectomy,206,872,6.6,20.7,46.199999999999996,144.9
33712,2018/19,Vancouver Island,All Facilities,Colostomy/Ileostomy,17,123,7.4,25.0,51.800000000000004,175.0
33713,2018/19,Vancouver Island,All Facilities,Cone Biopsy,3,36,4.4,14.6,30.800000000000004,102.2
33714,2018/19,Vancouver Island,All Facilities,Cranial Surgery,9,111,1.9,9.6,13.299999999999999,67.2
33716,2018/19,Vancouver Island,All Facilities,Cyst/Ganglion Removal,73,267,6.9,26.3,48.300000000000004,184.1
33717,2018/19,Vancouver Island,All Facilities,D&C and Related Surgery,93,632,5.9,18.8,41.300000000000004,131.6
33718,2018/19,Vancouver Island,All Facilities,Dental Surgery,779,1984,10.9,27.2,76.3,190.4
33719,2018/19,Vancouver Island,All Facilities,Endarterectomy,66,147,6.9,33.2,48.300000000000004,232.40000000000003
33720,2018/19,Vancouver Island,All Facilities,Esophagectomy,15,47,13.9,18.8,97.3,131.6
33721,2018/19,Vancouver Island,All Facilities,Examination Under Anaesthetic,21,101,3.9,14.9,27.3,104.3
33722,2018/19,Vancouver Island,All Facilities,Excision Gynecomastia,24,28,13.1,52.7,91.7,368.90000000000003
33723,2018/19,Vancouver Island,All Facilities,Excision Lesion/Tumour,113,476,4.9,16.1,34.300000000000004,112.70000000000002
33724,2018/19,Vancouver Island,All Facilities,Facial Bone Reconstruction,73,173,14.7,28.2,102.89999999999999,197.4
33725,2018/19,Vancouver Island,All Facilities,Fallopian Tube/Ovarian Surgery,133,576,7.0,22.4,49.0,156.79999999999998
33726,2018/19,Vancouver Island,All Facilities,Fistula Repair - Non Vascular,3,17,8.9,21.8,62.300000000000004,152.6
33727,2018/19,Vancouver Island,All Facilities,Foot/Ankle Surgery,28,52,14.4,45.6,100.8,319.2
33728,2018/19,Vancouver Island,All Facilities,Foreign Body Removal Surgery,9,33,4.0,16.7,28.0,116.89999999999999
33729,2018/19,Vancouver Island,All Facilities,Fracture Repair,29,109,2.3,19.2,16.099999999999998,134.4
33730,2018/19,Vancouver Island,All Facilities,Free Flap Graft,12,46,3.9,15.2,27.3,106.39999999999999
33731,2018/19,Vancouver Island,All Facilities,Gastrostomy/Jejunostomy,3,15,3.0,17.2,21.0,120.39999999999999
33732,2018/19,Vancouver Island,All Facilities,Hand/Wrist Surgery,259,772,5.0,21.1,35.0,147.70000000000002
33733,2018/19,Vancouver Island,All Facilities,Hernia Repair - Abdominal,883,2585,9.1,28.0,63.699999999999996,196.0
33734,2018/19,Vancouver Island,All Facilities,Hernia Repair - Hiatal,48,82,20.1,33.3,140.70000000000002,233.09999999999997
33735,2018/19,Vancouver Island,All Facilities,Hip Replacement,595,1933,15.3,44.8,107.10000000000001,313.59999999999997
33736,2018/19,Vancouver Island,All Facilities,Kidney/Bladder Stone Removal,136,505,3.9,20.0,27.3,140.0
33737,2018/19,Vancouver Island,All Facilities,Knee - ACL Repair,153,332,11.0,33.6,77.0,235.20000000000002
33738,2018/19,Vancouver Island,All Facilities,Knee - Meniscectomy,35,62,9.0,31.7,63.0,221.9
33739,2018/19,Vancouver Island,All Facilities,Knee Arthroscopy,420,857,10.6,34.3,74.2,240.09999999999997
33740,2018/19,Vancouver Island,All Facilities,Knee Replacement,1157,2684,18.1,53.1,126.70000000000002,371.7
33741,2018/19,Vancouver Island,All Facilities,Laparoscopy,61,266,6.1,20.6,42.699999999999996,144.20000000000002
33742,2018/19,Vancouver Island,All Facilities,Laparotomy,3,17,3.9,12.5,27.3,87.5
33743,2018/19,Vancouver Island,All Facilities,Lens & Vitreous (non-cataract) Surgery,97,514,6.4,24.1,44.800000000000004,168.70000000000002
33744,2018/19,Vancouver Island,All Facilities,Ligament Surgery,5,27,2.0,8.6,14.0,60.199999999999996
33746,2018/19,Vancouver Island,All Facilities,Lung Surgery,3,7,8.1,13.7,56.699999999999996,95.89999999999999
33747,2018/19,Vancouver Island,All Facilities,Male Reproductive Surgery,168,477,5.9,26.5,41.300000000000004,185.5
33748,2018/19,Vancouver Island,All Facilities,Mastectomy,164,1025,2.6,9.8,18.2,68.60000000000001
33749,2018/19,Vancouver Island,All Facilities,Mastoidectomy,14,40,9.5,18.0,66.5,126.0
33750,2018/19,Vancouver Island,All Facilities,Myringotomy,68,428,6.1,13.0,42.699999999999996,91.0
33751,2018/19,Vancouver Island,All Facilities,Nasal Surgery,276,477,15.1,52.3,105.7,366.09999999999997
33752,2018/19,Vancouver Island,All Facilities,Nerve Surgery,32,128,3.4,12.6,23.8,88.2
33753,2018/19,Vancouver Island,All Facilities,Oral Cavity & Pharynx Surgery,116,202,8.4,29.1,58.800000000000004,203.70000000000002
33754,2018/19,Vancouver Island,All Facilities,Other Ear Surgery,3,20,7.3,15.9,51.1,111.3
33755,2018/19,Vancouver Island,All Facilities,Other Eye Surgery,260,780,8.0,29.0,56.0,203.0
33756,2018/19,Vancouver Island,All Facilities,Other Joint Reconstruction,214,400,13.8,43.1,96.60000000000001,301.7
33757,2018/19,Vancouver Island,All Facilities,Other Orthopaedic Surgery,414,1112,8.0,31.1,56.0,217.70000000000002
33758,2018/19,Vancouver Island,All Facilities,Other Urology Surgery,275,1645,3.0,12.1,21.0,84.7
33759,2018/19,Vancouver Island,All Facilities,Parotidectomy,50,57,24.4,71.5,170.79999999999998,500.5
33760,2018/19,Vancouver Island,All Facilities,Prostate Surgery,390,1633,4.4,21.6,30.800000000000004,151.20000000000002
33761,2018/19,Vancouver Island,All Facilities,Rectal Surgery,157,356,8.3,27.0,58.10000000000001,189.0
33762,2018/19,Vancouver Island,All Facilities,Rib Resection,0,7,11.4,26.1,79.8,182.70000000000002
33763,2018/19,Vancouver Island,All Facilities,Scope of Chest,59,246,6.9,10.9,48.300000000000004,76.3
33764,2018/19,Vancouver Island,All Facilities,Shoulder Surgery,518,672,15.5,42.0,108.5,294.0
33765,2018/19,Vancouver Island,All Facilities,Shunt Insertion/Removal,3,6,3.4,3.6,23.8,25.2
33766,2018/19,Vancouver Island,All Facilities,Sinus Surgery,148,229,20.0,54.0,140.0,378.0
33767,2018/19,Vancouver Island,All Facilities,Skin Surgery,37,89,5.0,18.9,35.0,132.29999999999998
33768,2018/19,Vancouver Island,All Facilities,Skin Tumour Removal,149,601,4.1,18.3,28.699999999999996,128.1
33769,2018/19,Vancouver Island,All Facilities,Sphincterotomy,6,17,2.9,16.7,20.3,116.89999999999999
33770,2018/19,Vancouver Island,All Facilities,Spinal/Back Surgery,130,498,5.6,25.2,39.199999999999996,176.4
33771,2018/19,Vancouver Island,All Facilities,Tendon Surgery,40,150,6.5,23.2,45.5,162.4
33772,2018/19,Vancouver Island,All Facilities,Thoracotomy,3,17,6.9,10.1,48.300000000000004,70.7
33773,2018/19,Vancouver Island,All Facilities,Thyroidectomy,115,147,14.1,55.8,98.7,390.59999999999997
33774,2018/19,Vancouver Island,All Facilities,Tonsillectomy/Adenoidectomy,247,571,9.1,38.6,63.699999999999996,270.2
33775,2018/19,Vancouver Island,All Facilities,Tympanoplasty,31,97,12.1,29.1,84.7,203.70000000000002
33776,2018/19,Vancouver Island,All Facilities,Uterine Surgery,482,2567,5.1,18.3,35.699999999999996,128.1
33777,2018/19,Vancouver Island,All Facilities,Vaginal Repair,75,244,9.0,28.3,63.0,198.1
33778,2018/19,Vancouver Island,All Facilities,Varicose Veins Ligation/Stripping,525,206,41.8,132.1,292.59999999999997,924.6999999999999
33779,2018/19,Vancouver Island,All Facilities,Vascular Bypass Graft - Non Cardiac,81,96,7.1,40.6,49.699999999999996,284.2
33780,2018/19,Vancouver Island,All Facilities,Vascular Surgery - Other,75,293,5.0,16.8,35.0,117.60000000000001
33781,2018/19,Vancouver Island,All Facilities,Wound/Laceration Care,73,179,6.3,23.2,44.1,162.4
34427,2019/20,Fraser,All Facilities,Abdominoplasty,36,54,20.4,50.6,142.79999999999998,354.2
34428,2019/20,Fraser,All Facilities,All Other Procedures,394,851,4.9,26.6,34.300000000000004,186.20000000000002
34430,2019/20,Fraser,All Facilities,Aortic Aneurysm Repair,23,129,4.1,13.0,28.699999999999996,91.0
34431,2019/20,Fraser,All Facilities,Appendectomy,15,92,4.9,13.9,34.300000000000004,97.3
34432,2019/20,Fraser,All Facilities,Bariatric Surgery,3,21,11.0,31.0,77.0,217.0
34433,2019/20,Fraser,All Facilities,Biopsy in OR,31,312,2.1,6.0,14.700000000000001,42.0
34434,2019/20,Fraser,All Facilities,Bladder Surgery,349,1544,4.1,17.8,28.699999999999996,124.60000000000001
34435,2019/20,Fraser,All Facilities,Bowel Resection,86,706,2.9,10.6,20.3,74.2
34436,2019/20,Fraser,All Facilities,Breast Biopsy,71,776,2.7,6.4,18.900000000000002,44.800000000000004
34437,2019/20,Fraser,All Facilities,Breast Reconstruction,255,363,13.7,51.3,95.89999999999999,359.09999999999997
34438,2019/20,Fraser,All Facilities,Breast Reduction,765,698,26.6,56.6,186.20000000000002,396.2
34439,2019/20,Fraser,All Facilities,Cataract Surgery,6970,19651,10.1,33.1,70.7,231.70000000000002
34440,2019/20,Fraser,All Facilities,Cholecystectomy,621,2148,5.6,19.3,39.199999999999996,135.1
34441,2019/20,Fraser,All Facilities,Colostomy/Ileostomy,44,154,6.0,16.8,42.0,117.60000000000001
34442,2019/20,Fraser,All Facilities,Cone Biopsy,14,117,4.6,12.0,32.199999999999996,84.0
34443,2019/20,Fraser,All Facilities,Cranial Surgery,9,162,1.6,5.4,11.200000000000001,37.800000000000004
34444,2019/20,Fraser,All Facilities,CSF Drainage,3,14,2.6,4.6,18.2,32.199999999999996
34445,2019/20,Fraser,All Facilities,Cyst/Ganglion Removal,29,71,12.3,30.1,86.10000000000001,210.70000000000002
34446,2019/20,Fraser,All Facilities,D&C and Related Surgery,601,1921,6.3,26.4,44.1,184.79999999999998
34447,2019/20,Fraser,All Facilities,Dental Surgery,348,1077,9.0,27.1,63.0,189.70000000000002
34448,2019/20,Fraser,All Facilities,Endarterectomy,35,167,4.0,15.1,28.0,105.7
34449,2019/20,Fraser,All Facilities,Esophagectomy,5,53,1.7,3.8,11.9,26.599999999999998
34450,2019/20,Fraser,All Facilities,Examination Under Anaesthetic,139,402,5.9,22.4,41.300000000000004,156.79999999999998
34451,2019/20,Fraser,All Facilities,Excision Gynecomastia,26,43,13.0,69.3,91.0,485.09999999999997
34452,2019/20,Fraser,All Facilities,Excision Lesion/Tumour,172,578,3.9,19.5,27.3,136.5
34453,2019/20,Fraser,All Facilities,Facial Bone Reconstruction,86,191,9.6,48.3,67.2,338.09999999999997
34454,2019/20,Fraser,All Facilities,Fallopian Tube/Ovarian Surgery,553,937,10.1,33.8,70.7,236.59999999999997
34455,2019/20,Fraser,All Facilities,Fistula Repair - Non Vascular,52,140,8.6,24.0,60.199999999999996,168.0
34456,2019/20,Fraser,All Facilities,Foot/Ankle Surgery,152,171,18.0,39.1,126.0,273.7
34457,2019/20,Fraser,All Facilities,Foreign Body Removal Surgery,8,47,2.1,9.3,14.700000000000001,65.10000000000001
34458,2019/20,Fraser,All Facilities,Fracture Repair,38,442,0.9,9.0,6.3,63.0
34459,2019/20,Fraser,All Facilities,Free Flap Graft,3,9,1.0,3.4,7.0,23.8
34461,2019/20,Fraser,All Facilities,Hand/Wrist Surgery,192,502,8.6,29.1,60.199999999999996,203.70000000000002
34462,2019/20,Fraser,All Facilities,Hernia Repair - Abdominal,1484,4022,8.7,25.3,60.89999999999999,177.1
34463,2019/20,Fraser,All Facilities,Hernia Repair - Hiatal,55,47,3.1,22.3,21.7,156.1
34464,2019/20,Fraser,All Facilities,Hip Replacement,666,1390,14.9,44.0,104.3,308.0
34465,2019/20,Fraser,All Facilities,Kidney/Bladder Stone Removal,98,490,6.6,13.5,46.199999999999996,94.5
34466,2019/20,Fraser,All Facilities,Knee - ACL Repair,246,562,7.1,41.4,49.699999999999996,289.8
34467,2019/20,Fraser,All Facilities,Knee - Meniscectomy,146,327,10.6,37.0,74.2,259.0
34468,2019/20,Fraser,All Facilities,Knee Arthroscopy,345,578,5.9,26.6,41.300000000000004,186.20000000000002
34469,2019/20,Fraser,All Facilities,Knee Replacement,2030,2833,22.6,54.9,158.20000000000002,384.3
34470,2019/20,Fraser,All Facilities,Laparoscopy,104,235,7.9,26.1,55.300000000000004,182.70000000000002
34471,2019/20,Fraser,All Facilities,Laparotomy,8,77,3.9,17.3,27.3,121.10000000000001
34472,2019/20,Fraser,All Facilities,Lens & Vitreous (non-cataract) Surgery,515,875,12.0,41.2,84.0,288.40000000000003
34473,2019/20,Fraser,All Facilities,Ligament Surgery,32,91,4.1,27.9,28.699999999999996,195.29999999999998
34474,2019/20,Fraser,All Facilities,Lipectomy,3,6,15.1,35.1,105.7,245.70000000000002
34475,2019/20,Fraser,All Facilities,Lung Surgery,15,159,2.4,5.4,16.8,37.800000000000004
34476,2019/20,Fraser,All Facilities,Male Reproductive Surgery,176,467,6.7,30.0,46.9,210.0
34477,2019/20,Fraser,All Facilities,Mastectomy,84,1012,2.7,8.0,18.900000000000002,56.0
34478,2019/20,Fraser,All Facilities,Mastoidectomy,34,33,49.1,73.9,343.7,517.3000000000001
34479,2019/20,Fraser,All Facilities,Myringotomy,152,321,4.0,26.0,28.0,182.0
34480,2019/20,Fraser,All Facilities,Nasal Surgery,788,1082,17.7,56.0,123.89999999999999,392.0
34481,2019/20,Fraser,All Facilities,Nerve Surgery,41,174,3.9,22.9,27.3,160.29999999999998
34482,2019/20,Fraser,All Facilities,Oral Cavity & Pharynx Surgery,11,35,7.0,37.3,49.0,261.09999999999997
34483,2019/20,Fraser,All Facilities,Other Ear Surgery,49,50,20.3,73.2,142.1,512.4
34484,2019/20,Fraser,All Facilities,Other Eye Surgery,392,927,5.0,24.9,35.0,174.29999999999998
34485,2019/20,Fraser,All Facilities,Other Joint Reconstruction,244,444,12.0,39.8,84.0,278.59999999999997
34486,2019/20,Fraser,All Facilities,Other Orthopaedic Surgery,534,1186,7.4,32.3,51.800000000000004,226.09999999999997
34487,2019/20,Fraser,All Facilities,Other Urology Surgery,335,1900,4.0,14.7,28.0,102.89999999999999
34488,2019/20,Fraser,All Facilities,Parotidectomy,70,89,10.4,38.8,72.8,271.59999999999997
34489,2019/20,Fraser,All Facilities,Prostate Surgery,379,1566,5.9,22.9,41.300000000000004,160.29999999999998
34490,2019/20,Fraser,All Facilities,Rectal Surgery,226,472,7.0,23.4,49.0,163.79999999999998
34491,2019/20,Fraser,All Facilities,Scope of Chest,3,52,2.0,4.4,14.0,30.800000000000004
34492,2019/20,Fraser,All Facilities,Shoulder Surgery,636,756,10.4,44.6,72.8,312.2
34494,2019/20,Fraser,All Facilities,Sinus Surgery,479,609,17.9,44.6,125.29999999999998,312.2
34495,2019/20,Fraser,All Facilities,Skin Surgery,109,169,14.0,48.3,98.0,338.09999999999997
